TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES","VARIATION 3 TYPE","VARIATION 3 NAME","VARIATION 3 VALUES",SKU
"Duck Beads, Silicone Focal Beads, Tub Beads, Funny Focal Beads, DIY Craft Beads for Beaded Pens, Cup Charm Accessory, Baby Shower Favor Idea","Duck Beads, Silicone Focal Beads, Tub Beads, Funny Focal Beads, DIY Craft Beads for Beaded Pens, Cup Charm Accessory, Baby Shower Favor Idea

Double Sided

Material: Silicone
Quantity: 1 or 5 Beads

🧼 Easily cleaned with soap and water.

Pictures are for reference only.

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. Not intended for Children. Parental supervision is required.",1.45,USD,15,"beads_in_bulk,wristlet_beads,sarcastic_focal_bead,funny_focals_bulk,yellow_rubber_duck,diy_craft_bead,beads_for_pens,baby_shower_favor,party_favor_idea,cup_charm_accessory,silicone_focal_bead,duck_beads,tub_beads",Silicone,https://i.etsystatic.com/20737808/r/il/068bab/6882524090/il_fullxfull.6882524090_tb6y.jpg,https://i.etsystatic.com/20737808/r/il/23b18e/6882524102/il_fullxfull.6882524102_ten4.jpg,https://i.etsystatic.com/20737808/r/il/72e2f9/6410727543/il_fullxfull.6410727543_ma2i.jpg,https://i.etsystatic.com/20737808/r/il/bee0a9/6930503805/il_fullxfull.6930503805_bh1q.jpg,https://i.etsystatic.com/20737808/r/il/529126/6882524100/il_fullxfull.6882524100_rsqa.jpg,https://i.etsystatic.com/20737808/r/il/e6543d/6247717428/il_fullxfull.6247717428_efxn.jpg,https://i.etsystatic.com/20737808/r/il/8bba94/6930503785/il_fullxfull.6930503785_hykv.jpg,https://i.etsystatic.com/20737808/r/il/476b76/6410599573/il_fullxfull.6410599573_rpnf.jpg,https://i.etsystatic.com/20737808/r/il/561b54/6362647642/il_fullxfull.6362647642_crkp.jpg,https://i.etsystatic.com/20737808/r/il/a2f206/6410599579/il_fullxfull.6410599579_b47f.jpg,"Custom Property","How Many Beads?","1 Bead,5 Beads",,,,,,,"FOC-ANI-DCKTUB-1PK,FOC-ANI-DCKTUB-5PK"
"3D Beads, Rose Bead, Silicone Focal Beads, Flower Focal Beads, Pot Beads, DIY Craft Beads, Beads for Pens, Lanyard Beads, Beads for Keychain","3D Beads, Rose Bead, Silicone Focal Beads, Flower Focal Beads, Pot Beads, DIY Craft Beads, Beads for Pens, Lanyard Beads, Beads for Keychain

Material: Silicone
Quantity: 1 or 5 beads
Style: 3D

🧼 Easily cleaned with soap and water.

Pictures are for reference only.

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. Not intended for Children. Parental supervision is required.",1.5,USD,48,"3D_Beads,Rose_Bead,Silicone_Focal_Beads,Flower_Focal_Beads,Pot_Beads,DIY_Craft_Beads,Beads_for_Pens,Lanyard_Beads,Beads_for_Keychain,small_beads,cup_charms,bead_accessories,bead_supplies",Silicone,https://i.etsystatic.com/20737808/r/il/30d742/7255467713/il_fullxfull.7255467713_752t.jpg,https://i.etsystatic.com/20737808/r/il/a70b3a/7255468447/il_fullxfull.7255468447_qw67.jpg,https://i.etsystatic.com/20737808/r/il/846935/7207493946/il_fullxfull.7207493946_nxnu.jpg,https://i.etsystatic.com/20737808/r/il/eec606/7207494202/il_fullxfull.7207494202_cd5d.jpg,https://i.etsystatic.com/20737808/r/il/ce40d1/7255467751/il_fullxfull.7255467751_gmrt.jpg,https://i.etsystatic.com/20737808/r/il/9c541f/7255467839/il_fullxfull.7255467839_89b2.jpg,https://i.etsystatic.com/20737808/r/il/aad4bc/7207494328/il_fullxfull.7207494328_cpik.jpg,https://i.etsystatic.com/20737808/r/il/58e6a1/6712822192/il_fullxfull.6712822192_50du.jpg,https://i.etsystatic.com/20737808/r/il/664272/7207493752/il_fullxfull.7207493752_eq06.jpg,https://i.etsystatic.com/20737808/r/il/732a4f/7207494874/il_fullxfull.7207494874_sviu.jpg,"Custom Property","How Many?","1 Bead,5 Beads","Custom Property","Rose Color","Red,Pink,Yellow,Purple",,,,"FOC-SPR-3D-REDRS-1PK,FOC-SPR-3D-PNKRS-1PK,FOC-SPR-3D-YELRS-1PK,FOC-SPR-3D-PNKRS-5PK,FOC-SPR-3D-PURRS-5PK,FOC-SPR-3D-PURRS-1PK,FOC-SPR-3D-REDRS-5PK,FOC-SPR-3D-YELRS-5PK"
"Acrylic Flatback, Gnome Charm, DIY Badge Reel Attachment, Craft Embellishments, Cabochons, Acrylic Charm, DIY Keychain Supplies, Be Kind","Acrylic Flatback, Gnome Charm, DIY Badge Reel Attachment, Craft Embellishments, Cabochons, Acrylic Charm, DIY Keychain Supplies, Be Kind

One Side Design
Flat Back, No holes

Approximately 2"" Wide 

Perfect for any DIY craft project such as badge reels (most common), magnets, and Beaded Pens. Please reference our pictures for a how to guide. 

Pictures are for references only. All additional items shown in the pictures and/or video such as magnets, velcro, or acrylic extender piece are sold separately.

Attachment extender piece can be found here: https://beaddifferentco.etsy.com/listing/4363139852",1.25,USD,8,"Acrylic_Flatback,Craft_Embellishments,Acrylic_Charm,DIY_Fridge_Magnet,Charms_Attachment,Badge_reel_Accessory,Cabochon_charm,Pendent_charm,Hair_bow_centers,Tumbler_toppers,Keychain_supplies,Resin_flatback_charm,gnome_charms",Acrylic,https://i.etsystatic.com/20737808/r/il/f09583/7182166608/il_fullxfull.7182166608_n15i.jpg,https://i.etsystatic.com/20737808/r/il/40c13b/7230151565/il_fullxfull.7230151565_82jq.jpg,https://i.etsystatic.com/20737808/r/il/7753a2/7182166600/il_fullxfull.7182166600_ncao.jpg,https://i.etsystatic.com/20737808/r/il/1141d1/7213420161/il_fullxfull.7213420161_2wst.jpg,https://i.etsystatic.com/20737808/r/il/09dab8/7213420017/il_fullxfull.7213420017_n4gl.jpg,https://i.etsystatic.com/20737808/r/il/752fbc/7213420099/il_fullxfull.7213420099_h0i5.jpg,https://i.etsystatic.com/20737808/r/il/234868/7165431318/il_fullxfull.7165431318_147r.jpg,https://i.etsystatic.com/20737808/r/il/5b2814/7165431370/il_fullxfull.7165431370_fgfk.jpg,https://i.etsystatic.com/20737808/r/il/2a91ee/7213419905/il_fullxfull.7213419905_oolt.jpg,https://i.etsystatic.com/20737808/r/il/5275d5/7165432428/il_fullxfull.7165432428_2q9k.jpg,"Custom Property","How Many Flatbacks?","1 pc,5 pc",,,,,,,"FLB-GNMTTRWHT-1PK,FLB-GNMTTRWHT-5PK"
"Marble Silicone Beads 15mm Round Beads Swirl Beads Mixed Color Beads Bulk Beads DIY Pens Keychains Lanyards Craft Supplies","15mm Marble Silicone Beads – unique swirl designs in a variety of beautiful color combinations ✨

Each bead features a one-of-a-kind marbled pattern, making every piece slightly different. These are perfect for creating eye-catching beaded pens, keychains, badge reels, lanyards, and more.

Available Colors:
Yellow, Full Pink, Pink Marble, Blue, Purple, Green, Blue Purple, Turquoise, Orange

Details:
• Size: 15mm round
• Material: High-quality silicone
• Style: Marble / swirl pattern
• Quantity: Select your pack size

Why you'll love them:
✔️ Unique marble patterns – no two beads are exactly alike
✔️ Adds depth and variation to your designs
✔️ Perfect for DIY pens, keychains, badge reels & lanyards
✔️ Soft, durable silicone
✔️ Easy to clean with soap & water

🎨 Please Note:
Due to the marbling process, each bead will vary in pattern and color distribution. This is what makes them unique!

⚠️ Safety:
Not intended for children. Small parts may pose a choking hazard.",2.4,USD,198,"marble_beads,swirl_beads,15mm_beads,silicone_beads,round_beads,bulk_beads,beads_for_pens,lanyard_beads,diy_bead_supplies,craft_beads,mixed_color_beads,color_beads",Silicone,https://i.etsystatic.com/20737808/r/il/9a89e7/6711277485/il_fullxfull.6711277485_44eg.jpg,https://i.etsystatic.com/20737808/r/il/0440fa/6711277657/il_fullxfull.6711277657_ply1.jpg,https://i.etsystatic.com/20737808/r/il/81502c/6711293217/il_fullxfull.6711293217_j0h1.jpg,https://i.etsystatic.com/20737808/r/il/6d59ca/6663238782/il_fullxfull.6663238782_1csn.jpg,https://i.etsystatic.com/20737808/r/il/e53139/6663238912/il_fullxfull.6663238912_fdd7.jpg,https://i.etsystatic.com/20737808/r/il/3f5e7d/6663239008/il_fullxfull.6663239008_jh6p.jpg,https://i.etsystatic.com/20737808/r/il/c356ce/6711277957/il_fullxfull.6711277957_bap2.jpg,https://i.etsystatic.com/20737808/r/il/4e8022/6663239116/il_fullxfull.6663239116_4ek4.jpg,https://i.etsystatic.com/20737808/r/il/edc9d8/6711278181/il_fullxfull.6711278181_iu3q.jpg,https://i.etsystatic.com/20737808/r/il/ce8aab/6978554635/il_fullxfull.6978554635_cs8n.jpg,"Custom Property","How Many Beads?","5 Beads,10 Beads","Custom Property","Bead Color","FULL Orange Marble,Full Pink Marble,Pink Marble,Purple Marble,Blue Marble,Green Marble,Yellow Marble,Orange Marble,Turquoise Marble,Blue Purple Marble,Light Pink Marble,Light Orange Marble",,,,"SIL15-PRNT-PNKMRBL-5PK,SIL15-PRNT-PURMRBL-5PK,SIL15-PRNT-OGORGMRBL-5PK,SIL15-PRNT-TRQMRBL-5PK,SIL15-PRNT-FLLPNKMRBL-10PK,SIL15-PRNT-PNKMRBL-10PK,SIL15-PRNT-BLUPURMRBL-10PK,SIL15-PRNT-FLLPNKMRBL-5PK,SIL15-PRNT-BLUMRBL-5PK,SIL15-PRNT-GRNMRBL-5PK,SIL15-PRNT-YELMRBL-5PK,SIL15-PRNT-BLUPURMRBL-5PK,SIL15-PRNT-PURMRBL-10PK,SIL15-PRNT-BLUMRBL-10PK,SIL15-PRNT-GRNMRBL-10PK,SIL15-PRNT-YELMRBL-10PK,SIL15-PRNT-OGORGMRBL-10PK,SIL15-PRNT-TRQMRBL-10PK,SIL15-PRNT-ORGMRBL-5PK,SIL15-PRNT-ORGMRBL-10PK,SIL15-PRNT-LTPNKMRBL-5PK,SIL15-PRNT-LTPNKMRBL-10PK,SIL15-PRNT-LTORGMRBL-5PK,SIL15-PRNT-LTORGMRBL-10PK"
"Mama Bead, 1st Mothers Day Bead, Silicone Focal Bead, DIY Craft Bead for Pen, Gift for Mom, Loose Bead, Mothers Day Gift Idea, Glitter Bead","Mama Bead, 1st Mothers Day Bead, Silicone Focal Bead, DIY Craft Bead for Pen, Gift for Mom, Loose Bead, Mothers Day Gift Idea, Glitter Bead

Double Sided 

Material: Silicone
Quantity: 1 or 5 Beads
Style: Choose from the drop down menu

🧼 Easily cleaned with soap and water. 

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting and batches. 

💥WARNING💥 Choking Hazard. Please keep away from children.",1.45,USD,48,"Silicone_Focal_Beads,loose_bead,diy_craft_beads,lanyard_beads,parent_beads,family_beads,beads_for_pens,mothers_day_gifts,gifts_for_mom,mama_beads,mom_beads,glitter_beads,1st_Mothers_Day",Silicone,https://i.etsystatic.com/20737808/r/il/dfa4cf/6776481846/il_fullxfull.6776481846_tn19.jpg,https://i.etsystatic.com/20737808/r/il/0fa38d/6824488227/il_fullxfull.6824488227_mq9s.jpg,https://i.etsystatic.com/20737808/r/il/3ccd43/6776471438/il_fullxfull.6776471438_iepu.jpg,https://i.etsystatic.com/20737808/r/il/02d819/6776471582/il_fullxfull.6776471582_mq4t.jpg,https://i.etsystatic.com/20737808/r/il/bc0e72/6824487597/il_fullxfull.6824487597_eufm.jpg,https://i.etsystatic.com/20737808/r/il/fee490/6776472086/il_fullxfull.6776472086_kdub.jpg,https://i.etsystatic.com/20737808/r/il/91c0c1/6824487913/il_fullxfull.6824487913_ctxl.jpg,https://i.etsystatic.com/20737808/r/il/02055d/6776471772/il_fullxfull.6776471772_rnly.jpg,https://i.etsystatic.com/20737808/r/il/6df24c/6776472364/il_fullxfull.6776472364_eg20.jpg,https://i.etsystatic.com/20737808/r/il/79900d/6675605792/il_fullxfull.6675605792_5fk2.jpg,"Custom Property","How Many Beads?","1 Bead,5 Beads","Custom Property","Bead Style","1- Happy Mothers Day,2- Heart Mothers Day,3- I love you mom,4- First mothers day,5- Heart 1st Mothers",,,,"FOC-FAM-CRCLMTHRSDY-1PK,FOC-FAM-HPPYMTHRSDY-1PK,FOC-FAM-ILYMOM-5PK,FOC-FAM-1MTHRSDAY-5PK,FOC-FAM-HRT1MTHRSDY-5PK,FOC-FAM-ILYMOM-1PK,FOC-FAM-1MTHRSDAY-1PK,FOC-FAM-HRT1MTHRSDY-1PK,FOC-FAM-CRCLMTHRSDY-5PK,FOC-FAM-HPPYMTHRSDY-5PK"
"Patriotic Eagle Bead, Silicone Focal Beads, USA Beads, Animal Lover Focal Beads, DIY Craft Beads for Pens, Badge Reel Beads, American Beads","Patriotic Eagle Bead, Silicone Focal Beads, USA Beads, Animal Lover Focal Beads, DIY Craft Beads for Pens, Badge Reel Beads, American Beads

Double Sided

Material: Silicone
Quantity: 1 or 5 Beads

🧼 Easily cleaned with soap and water.

Pictures are for reference only.

Notes:

🎨 Colors may vary slightly due to computer monitor screen settings, photography lighting, and batches. 

💥WARNING💥 Choking Hazard. Not intended for Children. Parental supervision is required.",1.45,USD,15,"Silicone_Focal_Beads,beads_in_bulk,DIY_crafting_beads,beads_for_pens,eagle_beads,animal_lover_beads,wristlet_beads,keychain_beads,American_Flag_beads,USA_beads_in_bulk,red_white_blue_beads,patriotic_beads,badge_reel_Beads",Silicone,https://i.etsystatic.com/20737808/r/il/7e488b/6370947544/il_fullxfull.6370947544_krnu.jpg,https://i.etsystatic.com/20737808/r/il/b86b52/6670336630/il_fullxfull.6670336630_2k51.jpg,https://i.etsystatic.com/20737808/r/il/d5cae7/5025911704/il_fullxfull.5025911704_gvjq.jpg,https://i.etsystatic.com/20737808/r/il/ecffa0/5074136107/il_fullxfull.5074136107_1ae7.jpg,https://i.etsystatic.com/20737808/r/il/00df49/5025912914/il_fullxfull.5025912914_3gwu.jpg,https://i.etsystatic.com/20737808/r/il/daed00/5025906648/il_fullxfull.5025906648_y3cz.jpg,https://i.etsystatic.com/20737808/r/il/fc9af6/6370947554/il_fullxfull.6370947554_eqpm.jpg,https://i.etsystatic.com/20737808/r/il/ce6ae1/6419033491/il_fullxfull.6419033491_8rel.jpg,https://i.etsystatic.com/20737808/r/il/ec11c4/6370949734/il_fullxfull.6370949734_gaqa.jpg,https://i.etsystatic.com/20737808/r/il/5be5bf/6419033495/il_fullxfull.6419033495_8v63.jpg,"Custom Property","How Many Beads?","1 Bead,5 Beads",,,,,,,"FOC-PAT-OGEAGLE-1PK,FOC-PAT-OGEAGLE-5PK"
"Silicone Cup Straw Topper, Gingerbread Christmas Tree Cap, Cardinal Straw Cap, Tumbler Charm Accessories, DIY Straw Charm, Straw Decorations","Silicone Cup Straw Topper, Gingerbread Christmas Tree Cap, Cardinal Straw Cap, Tumbler Charm Accessories, DIY Straw Charm, Straw Decorations

Quantity: 1 or 5pc

Full length: Approximately 2"" 
Hole Size: Approximately 10mm

These straw toppers can fit on the larger plastic straws that the 40oz Stanley cups come with, they are snug and you will have to push them on to it. 

Hand wash only.

Styles sold separately.",1.25,USD,68,"Cardinal_Straw_Cap,DIY_Straw_Charm,Straw_Decorations,Tumbler_Charm,christmas_toppers,silicone_pendent,cup_dress_up_supply,straw_toppers,christmas_tree_caps,cup_straw_toppers,silicone_charms,gingerbread_decor,snowman_decor",,https://i.etsystatic.com/20737808/r/il/9283d2/7417640161/il_fullxfull.7417640161_m9bq.jpg,https://i.etsystatic.com/20737808/r/il/c4492a/7417640169/il_fullxfull.7417640169_nmmk.jpg,https://i.etsystatic.com/20737808/r/il/55948d/7369721168/il_fullxfull.7369721168_ib6o.jpg,https://i.etsystatic.com/20737808/r/il/e76a67/7417640199/il_fullxfull.7417640199_dgcu.jpg,https://i.etsystatic.com/20737808/r/il/76d0e9/7369721310/il_fullxfull.7369721310_hjs5.jpg,https://i.etsystatic.com/20737808/r/il/90f1c3/7032998125/il_fullxfull.7032998125_fryj.jpg,https://i.etsystatic.com/20737808/r/il/df4220/6985020710/il_fullxfull.6985020710_13kd.jpg,https://i.etsystatic.com/20737808/r/il/a5e0df/6985020754/il_fullxfull.6985020754_njyi.jpg,https://i.etsystatic.com/20737808/r/il/327517/7032998165/il_fullxfull.7032998165_azry.jpg,https://i.etsystatic.com/20737808/r/il/a714a2/7032998199/il_fullxfull.7032998199_igcs.jpg,"Custom Property","How Many Toppers?","1 pc,5 pcs","Custom Property","Topper Style","Cardinal,Gingerbread,Snowman,Pink Christmas Tree,White Christmas Tree,Green Christmas Tree",,,,"ACC-STRWTOP-CRDNL-1PK,ACC-STRWTOP-SNWMN-1PK,ACC-STRWTOP-PNKTREE-1PK,ACC-STRWTOP-WHTTREE-1PK,ACC-STRWTOP-SNWMN-5PK,ACC-STRWTOP-PNKTREE-5PK,ACC-STRWTOP-WHTTREE-5PK,ACC-STRWTOP-GRNTREE-5PK,ACC-STRWTOP-GNGRBD-1PK,ACC-STRWTOP-GRNTREE-1PK,ACC-STRWTOP-CRDNL-5PK,ACC-STRWTOP-GNGRBD-5PK"
"Beadable Keychain, Keychains in Bulk, Bar Keychain, Multi-Color Blank Keychain, Beaded Keychains, Silver Keychain, DIY Chains","DIY Keychain Bar

Available in 1pc OR 5pc. The 5pc will include the same color, no splits.

Beads Sold Separately. 

📷 Picture is for sample purposes only. You will only receive the keychain in the color and amount ordered. Beads Sold Separately. 

Disclaimer: This is intended for a DIY project with the base knowledge required. We recommend researching what beads can fit on keychains. NOT all beads will fit these keychains. Most 20mm Bubblegum, focal, and 12mm and 15mm silicone beads will fit. Some 8mm beads will fit, reaming may be needed. The keychains have a 2mm rod.

💥WARNING 💥 Small parts included. Please supervise small children. Choking hazard. Bead Different Co. is not responsible for how this product is used once purchased. 

Material: Metal, Silicone

Size: 158*8mm, the rod diameter is 2mm",2.75,USD,80,"bead_charm_key_ring,diy_keychain_blanks,beaded_keychain_diy,black_keychains,silver_gold_keychain,holographic_keychain,beadable_bar,key_ring_charm,bookbag_charm_wire,unique_gift_idea,blank_bulk_keychains,bead_blanks,purse_pull_chain",Metal,https://i.etsystatic.com/20737808/r/il/159fd3/6788546021/il_fullxfull.6788546021_7w6t.jpg,https://i.etsystatic.com/20737808/r/il/5eee0c/6265816838/il_fullxfull.6265816838_e5ur.jpg,https://i.etsystatic.com/20737808/r/il/45d4cf/6259829977/il_fullxfull.6259829977_b4pa.jpg,https://i.etsystatic.com/20737808/r/il/8dc323/4863206097/il_fullxfull.4863206097_kegx.jpg,https://i.etsystatic.com/20737808/r/il/953919/4863206227/il_fullxfull.4863206227_owad.jpg,https://i.etsystatic.com/20737808/r/il/e6a4c1/4814939784/il_fullxfull.4814939784_mexd.jpg,https://i.etsystatic.com/20737808/r/il/15832a/4814939860/il_fullxfull.4814939860_h29e.jpg,https://i.etsystatic.com/20737808/r/il/d64ff5/6211799244/il_fullxfull.6211799244_7dpw.jpg,https://i.etsystatic.com/20737808/r/il/9d9dfd/4812826710/il_fullxfull.4812826710_skc3.jpg,https://i.etsystatic.com/20737808/r/il/70606e/4842653386/il_fullxfull.4842653386_epqk.jpg,"Custom Property","Color of Keychain","Holographic,Black,Silver,Gold,Rose Gold","Custom Property","How many do you need?","One Single Keychain,5pcs, Same Color",,,,"BLK-KEY-REG-SLV-1PK,BLK-KEY-REG-SLV-5PK,BLK-KEY-REG-GLD-1PK,BLK-KEY-REG-GLD-5PK,BLK-KEY-REG-RSGLD-1PK,BLK-KEY-REG-RSGLD-5PK,BLK-KEY-REG-BLK-1PK,BLK-KEY-REG-BLK-5PK,BLK-KEY-REG-HOLO-5PK,BLK-KEY-REG-HOLO-1PK"
"16mm Beads, UV Neon Beads, AB Bubblegum Beads, Green Beads, Chunky Beads, DIY Craft Beads for Pens, Acrylic Beads, Ombre Beads, Shiny Beads","16mm Beads, UV Neon Beads, AB Bubblegum Beads, Green Beads, Chunky Beads, DIY Craft Beads for Pens, Acrylic Beads, Ombre Beads, Shiny Beads

Quantity: 5pc, 10pc, or 25pc

Looking for mixed colors, shop here: https://beaddifferentco.etsy.com/listing/4317054430 

Fits perfectly on our: Pens and Keychains. Does NOT fit larger rods such as wine stoppers and bead wires. 

Disclaimers: 

Colors may vary slightly due to photography lighting, computer monitor settings, and batch-to-batch. 

Choking hazard. Keep away from children, adult supervision is required.",1.75,USD,17,"chunky_necklace_bead,beads_for_bracelets,acrylic_resin_beads,gumball_beads_bulk,loose_Beads,Beads_for_pens,galaxy_beads,UV_beads,shiny_beads,AB_bubblegum_beads,16mm_beads_bulk,DIY_beads_for_crafts,neon_beads","Plastic & resin",https://i.etsystatic.com/20737808/r/il/4bc2b0/6969933663/il_fullxfull.6969933663_94fe.jpg,https://i.etsystatic.com/20737808/r/il/0ceb88/6969912481/il_fullxfull.6969912481_2cmn.jpg,https://i.etsystatic.com/20737808/r/il/ee8383/6969933621/il_fullxfull.6969933621_23sn.jpg,https://i.etsystatic.com/20737808/r/il/b5b8fb/6968290037/il_fullxfull.6968290037_m6kq.jpg,https://i.etsystatic.com/20737808/r/il/f29ad0/6921961862/il_fullxfull.6921961862_ifwi.jpg,https://i.etsystatic.com/20737808/r/il/d8be12/6968331993/il_fullxfull.6968331993_btmq.jpg,https://i.etsystatic.com/20737808/r/il/297eab/6968293315/il_fullxfull.6968293315_lxhe.jpg,https://i.etsystatic.com/20737808/r/il/6b1d99/6920321236/il_fullxfull.6920321236_lsq4.jpg,https://i.etsystatic.com/20737808/r/il/8044d7/6968497079/il_fullxfull.6968497079_teiq.jpg,https://i.etsystatic.com/20737808/r/il/8ff5b1/6921960576/il_fullxfull.6921960576_h10c.jpg,"Custom Property","How Many Beads?","5pc,10pc,25pc",,,,,,,"ACR-16MM-NEON-GRN-5PK,ACR-16MM-NEON-GRN-25PK,ACR-16MM-NEON-GRN-10PK"
"20mm Bubblegum Beads, Star Beads, Chunky Beads, Acrylic Beads, Patriotic Beads, Red White Blue Beads, Beads for Pens, Crafting Bead","20mm Bubblegum Beads, Star Beads, Chunky Beads, Acrylic Beads, Patriotic Beads, Red White Blue Beads, Beads for Pens, Crafting Bead

Quantity: 5pc, 10pc, or 20pc
Fits perfectly on our: Pens and Keychains.

Disclaimers: 

Colors may vary slightly due to photography lighting, computer monitor settings, and batch-to-batch. Slight pulling of the design may be present on one or more sides of the beads. Slight reaming may be needed to fit.

Choking hazard. Keep away from children, adult supervision is required.",1.9,USD,10,"20mm_bulk_beads,chunky_necklace_bead,bubblegum_beads,mixed_bead_bundle,large_quantity_beads,pen_beads,beads_for_bracelets,acrylic_resin_beads,crafting_beads_diy,gumball_beads_bulk,lanyard_beads,patriotic_beads,american_flag_beads","Plastic & resin",https://i.etsystatic.com/20737808/r/il/4be0fa/6541222609/il_fullxfull.6541222609_3izp.jpg,https://i.etsystatic.com/20737808/r/il/272bd5/6541405889/il_fullxfull.6541405889_fhlh.jpg,https://i.etsystatic.com/20737808/r/il/970e33/6541222587/il_fullxfull.6541222587_q0wf.jpg,https://i.etsystatic.com/20737808/r/il/c852c4/6541222603/il_fullxfull.6541222603_1lo5.jpg,https://i.etsystatic.com/20737808/r/il/51244f/6541222599/il_fullxfull.6541222599_jurp.jpg,https://i.etsystatic.com/20737808/r/il/c7c5bd/6357660322/il_fullxfull.6357660322_9ao2.jpg,https://i.etsystatic.com/20737808/r/il/827df4/6431353457/il_fullxfull.6431353457_jw7l.jpg,https://i.etsystatic.com/20737808/r/il/361e04/6405745423/il_fullxfull.6405745423_laag.jpg,https://i.etsystatic.com/20737808/r/il/4490b9/6493106014/il_fullxfull.6493106014_ps11.jpg,https://i.etsystatic.com/20737808/r/il/742e5c/6541228297/il_fullxfull.6541228297_aru8.jpg,"Custom Property",Quantity,"5 Beads,10 Beads,20 Beads",,,,,,,"ACR-STRS-20MM-5PK,ACR-STRS-20MM-10PK,ACR-STRS-20MM-20PK"
"20mm Bubblegum Beads, Wine Beads, Chunky Beads, Acrylic Beads, Purple Beads, Teacher Beads, Cheers Beads, Beads for Pens, DIY Crafting Beads","20mm Bubblegum Beads, Wine Beads, Chunky Beads, Acrylic Beads, Purple Beads, Teacher Beads, Cheers Beads, Beads for Pens, DIY Crafting Beads

Theme: Cheers
Quantity: 5pc, 10pc, or 20pc
Fits perfectly on our: Pens and Keychains.

Disclaimers: 

Colors may vary slightly due to photography lighting, computer monitor settings, and batch-to-batch. Slight pulling of the design may be present on one or more sides of the beads. Slight reaming may be needed to fit.

Choking hazard. Keep away from children, adult supervision is required.",1.9,USD,13,"20mm_bulk_beads,chunky_necklace_bead,bubblegum_beads,mixed_bead_bundle,large_quantity_beads,pen_beads,beads_for_bracelets,acrylic_resin_beads,crafting_beads_diy,gumball_beads_bulk,lanyard_beads,teacher_beads,wine_cheers_bead","Plastic & resin",https://i.etsystatic.com/20737808/r/il/bb7552/6540607481/il_fullxfull.6540607481_psqf.jpg,https://i.etsystatic.com/20737808/r/il/31b558/6540683407/il_fullxfull.6540683407_q1mw.jpg,https://i.etsystatic.com/20737808/r/il/0dea1f/6492488446/il_fullxfull.6492488446_5v2f.jpg,https://i.etsystatic.com/20737808/r/il/2738b6/6492488466/il_fullxfull.6492488466_dwvb.jpg,https://i.etsystatic.com/20737808/r/il/fd94e7/6540607465/il_fullxfull.6540607465_8y51.jpg,https://i.etsystatic.com/20737808/r/il/c7c5bd/6357660322/il_fullxfull.6357660322_9ao2.jpg,https://i.etsystatic.com/20737808/r/il/827df4/6431353457/il_fullxfull.6431353457_jw7l.jpg,https://i.etsystatic.com/20737808/r/il/361e04/6405745423/il_fullxfull.6405745423_laag.jpg,https://i.etsystatic.com/20737808/r/il/c2e226/6540609577/il_fullxfull.6540609577_kgwn.jpg,https://i.etsystatic.com/20737808/r/il/c76d2b/6492490786/il_fullxfull.6492490786_hzfs.jpg,"Custom Property",Quantity,"5 Beads,10 Beads,20 Beads",,,,,,,"ACR-CHEERS-20MM-5PK,ACR-CHEERS-20MM-10PK,ACR-CHEERS-20MM-20PK"
